Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Release_Decade,Sales_Category,NA_EU_Sales_Ratio,Is_Nintendo_Publisher,Log_Global_Sales,Dominant_Region
7847,Inazuma Eleven Strikers 2012 Xtreme,Wii,2011,Role-Playing,Level 5,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7848,The Polar Express,GBA,2004,Adventure,THQ,0.14,0.05,0.0,0.0,0.17,2000,Low,2.333333333333333,0,0.173953307123438,CA
7849,2002 FIFA World Cup,XB,2002,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19,2000,Low,2.8,0,0.173953307123438,CA
7850,Kan Colle Kai,PSV,2016,Action,Kadokawa Games,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7851,SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.13,0.05,0.0,0.02,0.19,2010,Low,2.166666666666667,0,0.173953307123438,CA
7852,Jampack: Summer 2003 (RP-T),PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7853,Need for Speed: Shift 2 Unleashed,PC,2011,Racing,Electronic Arts,0.05,0.11,0.0,0.03,0.17,2010,Low,0.4166666666666667,0,0.173953307123438,EU
7854,Monster 4x4: Stunt Racer,Wii,2009,Racing,Ubisoft,0.18,0.0,0.0,0.01,0.19,2000,Low,18.0,0,0.173953307123438,CA
7855,Frogger's Adventures 2: The Lost Wand,GBA,2002,Adventure,Konami Digital Entertainment,0.14,0.05,0.0,0.0,0.19,2000,Low,2.333333333333333,0,0.173953307123438,CA
7856,Sudeki,XB,2004,Role-Playing,Unknown,0.26516202676136724,0.04,0.0,0.01,0.19,2000,Low,2.8,0,0.173953307123438,CA
7857,Rango: The Video Game,PS3,2011,Action,Electronic Arts,0.07,0.09,0.0,0.04,0.19,2010,Low,0.7000000000000002,0,0.173953307123438,EU
7858,The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.15,0.03,0.0,0.01,0.19,2010,Low,3.75,0,0.173953307123438,CA
7859,Boku no Natsuyasumi 4: Seitouchi Shounen Tanteid,PSP,2009,Racing,Sony Computer Entertainment,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7860,Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Role-Playing,Idea Factory,0.08,0.02,0.06,0.03,0.19,2010,Low,2.666666666666667,0,0.173953307123438,CA
7861,Hexen,N64,1996,Shooter,GT Interactive,0.15,0.04,0.0,0.0,0.19,1990,Low,3.0,0,0.173953307123438,CA
7862,Mace: The Dark Age,N64,1997,Fighting,GT Interactive,0.15,0.04,0.0,0.0,0.19,1990,Low,3.0,0,0.173953307123438,CA
7863,AeroFighters Assault,N64,1997,Action,Video System,0.15,0.04,0.0,0.0,0.19,1990,Low,3.0,0,0.173953307123438,CA
7864,Puyo Puyo Sun 64,N64,2007,Puzzle,Compile,0.0,0.0,0.16,0.03,0.19,2000,Low,0.0,0,0.173953307123438,JP
7865,Chou-Kuukan Night Pro Yakyuu King (weekly JP sal,N64,1996,Sports,Imagineer,0.0,0.0,0.19,0.0,0.19,1990,Low,0.0,0,0.173953307123438,JP
7866,Quake,N64,1998,Shooter,GT Interactive,0.15,0.04,0.0,0.0,0.19,1990,Low,3.0,0,0.173953307123438,CA
7867,Sesame Street: Elmo's Number Journey,N64,1999,Misc,NewKidCo,0.15,0.04,0.0,0.0,0.19,1990,Low,3.0,0,0.173953307123438,CA
7868,Disney Magic World 2,3DS,2015,Action,Nintendo,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,1,0.173953307123438,JP
7869,Squeeballs Party,Wii,2009,Puzzle,Performance Designed Products,0.18,0.0,0.0,0.01,0.19,2000,Low,18.0,0,0.173953307123438,CA
7870,Tottadoo! Yoiko no Mujintou Seikatsu,DS,2008,Adventure,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7871,Where's Waldo? The Fantastic Journey,Wii,2009,Adventure,Ubisoft,0.18,0.0,0.0,0.01,0.19,2000,Low,18.0,0,0.173953307123438,CA
7872,Family Game Night 4: The Game Show,Wii,2011,Misc,Electronic Arts,0.13,0.04,0.0,0.01,0.19,2010,Low,2.6,0,0.173953307123438,CA
7873,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,2004,Action,Konami Digital Entertainment,0.15,0.04,0.0,0.01,0.19,2000,Low,3.0,0,0.173953307123438,CA
7874,Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0.0,0.02,0.19,2010,Low,1.571428571428572,0,0.173953307123438,CA
7875,Fighter Within,XOne,2007,Fighting,Ubisoft,0.11,0.07,0.0,0.02,0.19,2000,Low,1.375,0,0.173953307123438,CA
7876,Barbie Horse Adventures: Riding Camp,PS2,2008,Sports,Activision,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7877,SSX Tricky,GBA,2002,Sports,Electronic Arts,0.14,0.05,0.0,0.0,0.19,2000,Low,2.333333333333333,0,0.173953307123438,CA
7878,Kenka Banchou 4: Ichinen Sensou,PSP,2010,Action,Spike,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7879,Warhammer: Shadow of the Horned Rat,PS,1996,Strategy,Mindscape,0.11,0.07,0.0,0.01,0.17,1990,Low,1.375,0,0.173953307123438,CA
7880,Shadows of the Damned,X360,2011,Action,Electronic Arts,0.26516202676136724,0.06,0.01,0.02,0.19,2010,Low,1.428571428571429,0,0.173953307123438,CA
7881,NBA 2K11,PC,2010,Action,Take-Two Interactive,0.18,0.0,0.0,0.01,0.17,2010,Low,18.0,0,0.173953307123438,CA
7882,Pro Yakyuu Team o Tsukurou!,DS,2008,Sports,Sega,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7883,Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.06,0.05,0.07,0.02,0.17,2010,Low,1.0,0,0.173953307123438,JP
7884,Jeopardy!,DS,2010,Misc,THQ,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7885,ESPN International Track & Field,PS2,2000,Sports,Konami Digital Entertainment,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7886,Lunar Legend,GBA,2002,Role-Playing,Media Rings,0.14,0.05,0.0,0.0,0.19,2000,Low,2.333333333333333,0,0.173953307123438,CA
7887,Conflict: Global Terror,PS2,2005,Shooter,Eidos Interactive,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7888,Valhalla Knights 3,PSV,2007,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.19,2000,Low,2.0,0,0.173953307123438,JP
7889,Tamagotchi Party On!,Wii,2006,Misc,Namco Bandai Games,0.12,0.0,0.06,0.01,0.17,2000,Low,12.0,0,0.173953307123438,CA
7890,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.,PS2,2006,Misc,D3Publisher,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7891,Brunswick Pro Bowling,PS3,2010,Sports,505 Games,0.1,0.06,0.0,0.03,0.19,2010,Low,1.428571428571429,0,0.173953307123438,CA
7892,Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.11,0.05,0.0,0.03,0.19,2010,Low,1.833333333333333,0,0.173953307123438,CA
7893,Hulk,GC,2003,Action,Universal Interactive,0.15,0.04,0.0,0.01,0.19,2000,Low,3.0,0,0.173953307123438,CA
7894,The Heavy Rain and Beyond: Two Souls Collection,PS4,2016,Action,Sony Computer Entertainment,0.0,0.16,0.0,0.03,0.19,2010,Low,0.0,0,0.173953307123438,EU
7895,Cabela's Survival: Shadows of Katmai,PS3,2011,Sports,Activision,0.11,0.05,0.0,0.03,0.19,2010,Low,1.833333333333333,0,0.173953307123438,CA
7896,Shaun White Skateboarding,Wii,2010,Sports,Ubisoft,0.14,0.03,0.0,0.01,0.19,2010,Low,3.5,0,0.173953307123438,CA
7897,Boogie,PS2,2007,Misc,Electronic Arts,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7898,Gungrave,PS2,2002,Shooter,Activision,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7899,Phantasy Star Universe,PS2,2006,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7900,Transworld Surf,PS2,2002,Sports,Atari,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7901,God Eater Resurrection,PSV,2015,Action,Unknown,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7902,Tenchu: Fatal Shadows,PS2,2004,Action,Sega,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7903,Active Health with Carol Vorderman,DS,2009,Sports,Nintendo,0.0,0.18,0.0,0.01,0.19,2000,Low,0.0,1,0.173953307123438,EU
7904,Escape The Museum,DS,2010,Adventure,Astragon,0.05,0.12,0.0,0.02,0.19,2010,Low,0.3846153846153846,0,0.173953307123438,EU
7905,The Legend of Spyro: A New Beginning,GC,2006,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19,2000,Low,3.0,0,0.173953307123438,CA
7906,International Soccer,2600,1981,Sports,Mattel Interactive,0.18,0.01,0.0,0.0,0.19,1980,Low,9.0,0,0.173953307123438,CA
7907,Sing4: The Hits Edition,Wii,2011,Misc,Crave Entertainment,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7908,Jewel Master: Cradle of Athena,DS,2010,Puzzle,Storm City Games,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7909,Princess Maker: Yumemiru Yosei,PS,1997,Strategy,Unknown,0.0,0.0,0.18,0.01,0.19,1990,Low,0.0,0,0.173953307123438,JP
7910,Pet Zombies,3DS,2007,Simulation,Majesco Entertainment,0.18,0.0,0.0,0.01,0.19,2000,Low,18.0,0,0.173953307123438,CA
7911,Big Air,PS,1999,Sports,Accolade,0.1,0.07,0.0,0.01,0.19,1990,Low,1.25,0,0.173953307123438,CA
7912,Shining Force II,GEN,1993,Strategy,Sega,0.0,0.0,0.19,0.0,0.19,1990,Low,0.0,0,0.173953307123438,JP
7913,Gallop Racer,PS,1999,Sports,Tecmo Koei,0.0,0.0,0.18,0.01,0.19,1990,Low,0.0,0,0.173953307123438,JP
7914,Harry Potter and the Prisoner of Azkaban,XB,2004,Action,Electronic Arts,0.14,0.04,0.0,0.01,0.19,2000,Low,2.8,0,0.173953307123438,CA
7915,NASCAR Unleashed,3DS,2011,Racing,Activision,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7916,3rd Super Robot Wars Z Jigoku Hen,PSV,2014,Role-Playing,Unknown,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7917,Sudoku Gridmaster (JP sales),DS,2006,Puzzle,Nintendo,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,1,0.173953307123438,JP
7918,Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,0.15,0.01,0.02,0.01,0.19,2000,Low,7.5,0,0.173953307123438,CA
7919,Taiko no Tatsujin: Wii U Version!,WiiU,2013,Racing,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7920,Monsters vs. Aliens,PS2,2009,Action,Activision,0.11,0.0,0.0,0.08,0.19,2000,Low,11.0,0,0.173953307123438,CA
7921,CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,0.11,0.05,0.0,0.02,0.19,2010,Low,1.833333333333333,0,0.173953307123438,CA
7922,College Slam,PS,1995,Sports,Acclaim Entertainment,0.1,0.07,0.0,0.01,0.19,1990,Low,1.25,0,0.173953307123438,CA
7923,Arcania: Gothic 4,PC,2007,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,2000,Low,1.0,0,0.173953307123438,CA
7924,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.17,0.01,0.0,0.01,0.19,2000,Low,8.5,0,0.173953307123438,CA
7925,Zumba Fitness Rush,X360,2012,Sports,Unknown,0.0,0.16,0.0,0.02,0.19,2010,Low,0.0,0,0.173953307123438,EU
7926,Pro Yaky? Spirits 4,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7927,Pictionary,DS,2010,Puzzle,THQ,0.1,0.07,0.0,0.02,0.19,2010,Low,1.25,0,0.173953307123438,CA
7928,SoulCalibur Legends,Wii,2007,Action,Namco Bandai Games,0.26516202676136724,0.01,0.0,0.01,0.19,2000,Low,8.0,0,0.173953307123438,CA
7929,Daigasso! Band Brothers,DS,2004,Misc,Unknown,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,1,0.173953307123438,JP
7930,Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7931,Thoroughbred Breeder,SNES,1993,Simulation,Unknown,0.0,0.0,0.19,0.0,0.19,1990,Low,0.0,0,0.173953307123438,JP
7932,F1 2011,PC,2011,Racing,Codemasters,0.0,0.15,0.0,0.04,0.19,2010,Low,0.0,0,0.173953307123438,EU
7933,Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7934,Nobunaga no Yabou: Souzou,PS3,2013,Strategy,Tecmo Koei,0.0,0.0,0.19,0.0,-0.19,2010,Low,0.0,0,0.173953307123438,JP
7935,Doctor Who: Return to Earth,Wii,2010,Adventure,Unknown,0.0,0.16,0.0,0.02,0.19,2010,Low,0.0,0,0.173953307123438,EU
7936,The Munchables,Wii,2009,Racing,Namco Bandai Games,0.17,0.0,0.0,0.01,0.19,2000,Low,17.0,0,0.173953307123438,CA
7937,We Dance,Wii,2011,Misc,Nordic Games,0.0,0.17,0.0,0.02,0.19,2010,Low,0.0,0,0.173953307123438,EU
7938,Chibi-Robo! Park Patrol,DS,2007,Adventure,Unknown,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7939,Bolt,PS3,2007,Adventure,Disney Interactive Studios,0.12,0.05,0.0,0.02,0.19,2000,Low,2.0,0,0.173953307123438,CA
7940,Singstar: Ultimate Party,PS4,2014,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,0.19,2010,Low,0.0,0,0.173953307123438,EU
7941,Mathews Bowhunting,Wii,2010,Sports,Zoo Games,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7942,3rd Super Robot Wars Z: Tengoku-Hen,PSV,2015,Action,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7943,One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,0.07,0.0,0.11,0.01,0.19,2000,Low,7.000000000000001,0,0.173953307123438,JP
7944,Remington Super Slam Hunting: North America,Wii,2010,Sports,Mastiff,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7945,Crash & Spyro Superpack,GBA,2005,Platform,Vivendi Games,0.13,0.05,0.0,0.0,0.19,2000,Low,2.166666666666667,0,0.173953307123438,CA
7946,Earth Defense Force: Insect Armageddon,X360,2011,Shooter,D3Publisher,0.1,0.05,0.03,0.01,0.19,2010,Low,1.666666666666666,0,0.173953307123438,CA
7947,Face Training,DS,2007,Racing,Nintendo,0.26516202676136724,0.0,0.19,0.0,0.19,2000,Low,0.0,1,0.173953307123438,JP
7948,Star Trek: Legacy,X360,2007,Simulation,Ubisoft,0.14,0.03,0.0,0.02,0.19,2000,Low,3.5,0,0.173953307123438,CA
7949,ThunderStrike 2,PS,1994,Simulation,Core Design Ltd.,0.1,0.07,0.0,0.01,0.19,1990,Low,1.25,0,0.173953307123438,CA
7950,Disney's Meet the Robinsons,Wii,2007,Action,Disney Interactive Studios,0.17,0.0,0.0,0.01,0.19,2000,Low,17.0,0,0.173953307123438,CA
7951,Call of Duty: World at War,PC,2008,Shooter,Activision,0.02,0.13,0.0,0.03,0.19,2000,Low,0.1428571428571428,0,0.173953307123438,EU
7952,Pro Yaky? Spirits 2012,PS3,2012,Racing,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7953,Kuma-Tomo,3DS,2013,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7954,Super Real Mahjong P V,SAT,1995,Misc,Seta Corporation,0.0,0.0,0.19,0.0,0.19,1990,Low,0.0,0,0.173953307123438,JP
7955,Thomas the Tank Engine & Friends,GBA,2004,Adventure,Unknown,0.13,0.05,0.0,0.0,0.19,2000,Low,2.166666666666667,0,0.173953307123438,CA
7956,Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,0.26516202676136724,0.07,0.0,0.02,0.19,2010,Low,1.25,0,0.173953307123438,CA
7957,Penguin no Mondai X: Tenkuu no 7 Senshi,DS,2009,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7958,The Scorpion King: Sword of Osiris,GBA,2002,Action,Vivendi Games,0.13,0.05,0.0,0.0,0.19,2000,Low,2.166666666666667,0,0.173953307123438,CA
7959,Bubsy 3D,PS,1996,Platform,Accolade,0.1,0.07,0.0,0.01,0.19,1990,Low,1.25,0,0.173953307123438,CA
7960,Reel Fishing Paradise 3D,3DS,2011,Sports,Marvelous Interactive,0.12,0.0,0.06,0.01,0.19,2010,Low,12.0,0,0.173953307123438,CA
7961,NCAA Final Four 2001,PS2,2000,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7962,Farmtopia,DS,2010,Simulation,505 Games,0.18,0.0,0.0,0.01,0.19,2010,Low,18.0,0,0.173953307123438,CA
7963,Robin Hood: Defender of the Crown,PS2,2003,Racing,Capcom,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7964,SD Gundam GX,SNES,1994,Strategy,Namco Bandai Games,0.0,0.0,0.19,0.0,0.17,1990,Low,0.0,0,0.173953307123438,JP
7965,R-Type Final,PS2,2003,Shooter,Metro 3D,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7966,Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,0.13,0.05,0.0,0.0,0.19,2000,Low,2.166666666666667,0,0.173953307123438,CA
7967,MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0.0,0.02,0.19,2000,Low,0.4166666666666667,0,0.173953307123438,EU
7968,Sega GT 2002,XB,2002,Racing,Unknown,0.12,0.03,0.03,0.01,0.19,2000,Low,3.0,0,0.173953307123438,CA
7969,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,0.26516202676136724,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7970,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,0.15,0.02,0.0,0.01,0.19,2000,Low,5.0,0,0.173953307123438,CA
7971,Pro Evolution Soccer 2014,3DS,2007,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7972,Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7973,Blood Omen 2,XB,2002,Action,Eidos Interactive,0.14,0.04,0.0,0.01,0.19,2000,Low,2.8,0,0.173953307123438,CA
7974,Jurassic: The Hunted,PS3,2009,Shooter,Activision,0.17,0.0,0.0,0.02,0.19,2000,Low,17.0,0,0.173953307123438,CA
7975,J-League Pro Soccer Club o Tsukurou! 5,PS2,2007,Sports,Sega,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7976,Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19,2000,Low,2.8,0,0.173953307123438,CA
7977,Dance Central: Spotlight,XOne,2014,Misc,Unknown,0.15,0.03,0.0,0.0,0.19,2010,Low,3.75,0,0.173953307123438,CA
7978,Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7979,Magical Starsign (US sales),DS,2006,Role-Playing,Nintendo,0.16,0.03,0.0,0.0,0.19,2000,Low,4.0,1,0.173953307123438,CA
7980,Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games,0.09,0.07,0.01,0.01,0.19,2010,Low,1.125,0,0.173953307123438,CA
7981,Hot Wheels: Battle Force 5,Wii,2009,Racing,Activision,0.17,0.0,0.0,0.01,0.19,2000,Low,17.0,0,0.173953307123438,CA
7982,Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,0.17,0.0,0.0,0.01,0.19,2000,Low,17.0,0,0.173953307123438,CA
7983,La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7984,Phantasy Star Nova,PSV,2014,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,2010,Low,0.0,0,0.173953307123438,JP
7985,SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.26516202676136724,0.07,0.0,0.02,0.19,2010,Low,1.25,0,0.173953307123438,CA
7986,Samurai Warriors: State of War,PSP,2005,Action,Unknown,0.07,0.0,0.11,0.01,0.19,2000,Low,7.000000000000001,0,0.173953307123438,JP
7987,Tiger Woods PGA Tour 07,XB,2006,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,2000,Low,2.166666666666667,0,0.173953307123438,CA
7988,Call of Juarez,X360,2007,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.17,2000,Low,4.666666666666667,0,0.173953307123438,CA
7989,Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Misc,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19,2000,Low,2.8,0,0.173953307123438,CA
7990,The Bee Game,DS,2007,Racing,Midway Games,0.17,0.0,0.0,0.01,0.19,2000,Low,17.0,0,0.173953307123438,CA
7991,EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19,2000,Low,1.125,0,0.173953307123438,CA
7992,Cabela's Survival: Shadows of Katmai,X360,2011,Sports,Activision,0.14,0.03,0.0,0.01,0.19,2010,Low,3.5,0,0.173953307123438,CA
7993,NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,2000,Low,17.0,0,0.173953307123438,CA
7994,WWE All Stars,PSP,2011,Fighting,THQ,0.12,0.04,0.0,0.03,0.19,2010,Low,2.4,0,0.173953307123438,CA
7995,Treasures of the Deep,PS,1997,Action,Namco Bandai Games,0.1,0.07,0.0,0.01,0.19,1990,Low,1.25,0,0.173953307123438,CA
7996,Phantasy Star Online Ver. 2,DC,2001,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,2000,Low,0.0,0,0.173953307123438,JP
7997,EyePet & Friends,PS3,2011,Racing,Sony Computer Entertainment,0.06,0.09,0.0,0.03,0.19,2010,Low,0.6,0,0.173953307123438,EU
7998,The Lord of the Rings: War in the North,PC,2011,Action,Warner Bros. Interactive Entertainment,0.04,0.11,0.0,0.03,0.18,2010,Low,0.3333333333333333,0,0.1655144384775733,EU
7999,Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,0.26516202676136724,0.0,0.0,0.01,0.18,2010,Low,17.0,0,0.1655144384775733,CA
8000,Fight Club,PS2,2004,Fighting,Vivendi Games,0.09,0.07,0.0,0.02,0.18,2000,Low,1.125,0,0.1655144384775733,CA
8001,Hello Kitty: Birthday Adventures,DS,2010,Adventure,Namco Bandai Games,0.06,0.11,0.0,0.02,0.18,2010,Low,0.5,0,0.1655144384775733,EU
8002,Syndicate,X360,2012,Shooter,Electronic Arts,0.1,0.06,0.0,0.02,0.18,2010,Low,1.428571428571429,0,0.1655144384775733,CA
8003,Dance Dance Revolution: Disney Grooves,Wii,2009,Simulation,Konami Digital Entertainment,0.17,0.0,0.0,0.01,-0.18,2000,Low,17.0,0,0.1655144384775733,CA
8004,Pure Futbol,X360,2010,Sports,Ubisoft,0.08,0.09,0.0,0.02,0.18,2010,Low,0.8,0,0.1655144384775733,EU
8005,Harvest Moon: A Wonderful Life Special Edition,PS2,2004,Simulation,505 Games,0.09,0.07,0.0,0.02,0.18,2000,Low,1.125,0,0.1655144384775733,CA
8006,Sports Illustrated for Kids: Football,GBA,2003,Sports,BAM! Entertainment,0.13,0.05,0.0,0.0,0.18,2000,Low,2.166666666666667,0,0.1655144384775733,CA
8007,The Last Airbender,DS,2010,Action,THQ,0.13,0.04,0.0,0.01,0.18,2010,Low,2.6,0,0.1655144384775733,CA
8008,Happy Cooking,DS,2006,Simulation,Ubisoft,0.17,0.0,0.0,0.01,0.18,2000,Low,17.0,0,0.1655144384775733,CA
8009,.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Role-Playing,Atari,0.09,0.07,0.0,0.02,0.18,2000,Low,1.125,0,0.1655144384775733,CA
8010,Close Combat: First to Fight,XB,2005,Shooter,Take-Two Interactive,0.14,0.04,0.0,0.01,0.18,2000,Low,2.8,0,0.1655144384775733,CA
8011,MotoGP 14,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.04,0.18,2010,Low,0.3333333333333333,0,0.1655144384775733,EU
8012,Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,0.14,0.04,0.0,0.01,0.18,2000,Low,2.8,0,0.1655144384775733,CA
8013,NBA Live 08,Wii,2007,Sports,Electronic Arts,0.17,0.0,0.0,0.02,0.18,2000,Low,17.0,0,0.1655144384775733,CA
8014,Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003,Action,Unknown,0.09,0.07,0.0,0.02,0.18,2000,Low,1.125,0,0.1655144384775733,CA
8015,Half-Minute Hero,PSP,2007,Role-Playing,Rising Star Games,0.08,0.02,0.07,0.02,0.18,2000,Low,2.666666666666667,0,0.1655144384775733,CA
8016,Rock Band Track Pack Volume 2,X360,2008,Misc,MTV Games,0.16,0.01,0.0,0.01,0.17,2000,Low,8.0,0,0.1655144384775733,CA
8017,Reel Fishing II,PS,2000,Sports,Victor Interactive,0.1,0.07,0.0,0.01,0.18,2000,Low,1.25,0,0.1655144384775733,CA
8018,Ringling Bros. and Barnum & Bailey Circus,Wii,2009,Action,Take-Two Interactive,0.17,0.0,0.0,0.01,0.18,2000,Low,17.0,0,0.1655144384775733,CA
8019,The Walking Dead: Season One,PSV,2013,Adventure,Square Enix,0.14,0.0,0.01,0.03,0.18,2010,Low,14.0,0,0.1655144384775733,CA
8020,Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,0.14,0.04,0.0,0.01,0.18,2000,Low,2.8,0,0.1655144384775733,CA
8021,Dead or Alive,SAT,1997,Fighting,Tecmo Koei,0.0,0.0,0.18,0.0,0.18,1990,Low,0.0,0,0.1655144384775733,JP
